"When you don't owe money, getting phone calls early in the morning or late at night twice a week is harassment the more abusive ones robo call several times a day and hang up when an answering machine picks up).","value"
"Additionally, the means of protecting yourself from harassment should not require any financial burden to the consumer.","fact"
"I was told I could file a lawsuit in the case of one extremely abusive collecto.","policy"
"It seems to me that the system must provide a series of 'handshakes': When a dispute is initiated; when the dispue is resolved; or when a dispute is withdrawn.","policy"
"In each case the consumer must know with certainty that the collector acknowledges the consumer's position and that the CRA has been properly notified.","policy"
"The CRA must be party to the handshake, It is unacceptable that consumer's complaints can laguish for months with the consumer having no way to determine whether the CRA has received updated information from the collector or whether the CRA is taking unduly long to process the update.","policy"
"I have never heard of the State threating the residents to try to collect taxes.","value"
"I have excellent credit and have worked for many years to maintain my credit standing.","value"
"For the State to be able to threaten the residents who are making attempts to pay the taxes, (one year) seems like a violation of rights.","value"
"He responded by threatening (via e-mail) to interfere with my Bar admission process.","value"
"I did not believe that an unsubstantiated debt would affect my ability to sit for the bar and so I stood my ground.","value"
"He eventually also dropped the lawsuit in State Court.","value"
"Their rules for Bar Admission are available online at __URL_.","value"
"I agree that expanding the scope of the validation notice would benefit consumers.","value"
"Especially important is a means for the consumer to contact the original creditor and identify the account in question.","value"
"When debts are sold multiple times it becomes impossible for consumers to: (1) determine if the account is theirs; (2) validate proper assignment; and (3) determine if the statute of limitations has expired.","fact"
"The current requirements facilitate ""zombie debt"" accounts which - although already paid by the consumer - come back to life again and again.","value"
"Absent a means for consumers to identify an account there is no way for them to verify that they have previously paid that debt.","fact"
"I live in Florida where proof of the debt is getting difficult for debt buyers to prove without them falsifying documents.","value"
"I agree with MER.","value"
"You can't expect collectors to be judge or jury.","value"
"The cease communication right is meant to to force the collector to sue or go away.","value"
"Dear CFPB: I hope you will separate the comments about debt buyers from those about debt collection in general.","value"
"This is another area where you should throw the book at collectors telling deliberate lies or misrepresentations.","policy"
"On the other hand, there are too many federal suits brought by consumers who were not misled but who allege that the least sophisticated consumer might have been misled by a letter written in good faith.","value"
"The only ones who benefit are attorneys.","value"
"The CFPB has power under UDAAP in addition to the FDCPA to punish liars.","fact"
"They should use it.","policy"
"Collectors, who are just lay people in most cases should not be held to a strict liability standard.","policy"
"Punish bad actors but  restore reasonableness to the act.","policy"
"Honest, respectful and open communication between consumers and collectors should be the goal.","policy"
"If there are too many roadblocks to making contact with a debtor, more consumers will find negative information on their credit reports and have more lawsuits filed against them.","value"
"Rule number 1 strikes the right balance.","value"
"If the consumer responds, the consumer will receive the mini-miranda disclosure and information about the debt.","value"
"If the named person is not at the number, is it really so awful to call the collector and let them know? If calls contiue after that point from the same collector, then there should be penalties.","value"
"Professional collectors do not want to waste time calling a wrong number.","policy"
"I do not think collectors would mind reimbursing consumers who are charged per call or per message.","value"
"Add $5 for the hassle of getting the refund.","policy"
"Collectors should have a way to make contact with consumers who choose not to have a flat-rate telephone service.","policy"
"Honest, respectful and open communication by all parties is the key to giving consumers enough information to identify and understand debts and come to workable resolutions for legitimate debts.","value"
"It is also the key to stopping calls to wrong numbers.","value"
"Collectors who are not honest and respectful should be fined or lose their right to be licensed.","policy"
"My experience has been that people younger than I (a boomer) prefer to communicate electronically (emails, texts & chats).","value"
"I know that when I was deeply in debt, I would have preferred not to have to speak to a real person.","value"
"There is a legitimate concern about unencrypted email or the potential for consumers not to consider that others may have access to their email.","value"
"However, in general, we should encourage communication, however that happens - especially if it is in a form preferred by a particular consumer.","policy"
"I believe that emails, chats & texts should all be considered writings.","policy"
"I don't know how you include all disclosures unless you direct someone to a place where they can read them in plain english.","value"
"The Telephone Consumer Protection Act of 1991 (TCPA) was passed by the United States Congress in 1991 and signed into law by President George H.","fact"
"W.","fact"
"Bush as Public Law 102-243.","fact"
"It amended the Communications Act of 1934.","fact"
"The TCPA is codified as 47 U.S.C.","fact"
"227.","fact"
"I believe that some collection agencies attempt to coerce payment in order to reset the clock on debts that would otherwise be time-barred.","value"
"The real issue here however is one of proper record keeping.","value"
"The collection agencies may not be fully sure if the debt is time barred or not  simply because it has passed hands several times.","value"
"A transcript or log should be available to consumers upon request (at a minimum) showing when, where and who held the collection.","fact"
"Partial payments should NOT revive the debt.","policy"
"The original lender or the agencies working on their behalf have more than reasonable time to collect on an outstanding amount owed.","value"
"We have rules in place on both collecting debts and on reporting them and partial payment on a debt should not circumvent those rules.","fact"
"I believe Amex handles this the best.","value"
"The account holder is liable for all charges made by themselves and any authorized users added to the account.","fact"
"Authorized Users however are given a unique card number and can be held accountable for any charges they make.","fact"
"Email: Yes so long as it is not a ""blind"" email attempt at reaching an individual as it may reach the incorrect party (first.lastname@company.com when it should be first.lastname1@company.comThe down side to this is the inevitable fishing attacks by scammers.Email should therefore be limited to times when the consumer initiates it or formally lists their email with the 3 major reporting agencies as a method of initial contact.","value"
"Texts: No, text messaging and cell phones should be prohibited as there is not a viable means for the consumer to record the text and bring it into court as documentation if needed.All the issues raised about collectors calling the wrong individual or family members would be 100x worse with texting.","policy"
"Social Media: While the courts have made the rare exception for use of social media as a means of giving notice, not everyone is on every social media platform.I am very internet savy yet I am not on foursquare, pinterest and several others.On FB, Twitter and others there are several thousand people with my name who may get incorrectly notified.","fact"
"Collection email should not be sent to a consumers work place email address.","policy"
"As I stated earlier, email communication should be consumer initiated at this time unless the consumer specifically opts to list an email address of record with the 3 major credit reporting agencies.","policy"
"Email correspondences from a company or collection agency should list the state they are registered in and the registration number for consumer validation purposes.","policy"
"There is way to many scam emails to possibly think an email from a collector would be valid.","value"
"Off the top, I believe NYC has similar laws where business are not allowed to charge extra for the use of credit cards however it seems online payments to the city (taxes, water bill, traffic ticket, etc) using a credit card are still assessed a processing fee.","fact"
"It seems NYC itself is confused about this.","fact"
"Collectors should be barred from stating that payment of a debt will definitively improve a consumers credit score as FICO (the industry standard) uses proprietary algorithm that the collection agent cannot possibly guess at.Yes, a collection agent, in good faith negotiation for resolution of the alleged debt should be able to remove the collection trade line from the consumers credit reports which should be stipulated in a binding settlement agreement signed by both parties.","policy"
"As there can be a substantial monetary impact from incorrect entries on a credit report in the form of higher interest rates or being unable to secure a loan, bonafide disputes should NOT be allowed on a credit report.","value"
"Collection agencies should abide by the rules and regulations surrounding HIPPA (medical), Customer Proprietary Network Information (FCC) and other statutes already in place.","policy"
"While the CRPB cannot change those statutes,  agencies must still abide by it.","fact"
"Collection Calls and Dunning notices (via letter or email) should include a unique Collection ID.","policy"
"This would be listed in credit reports for the purposes of tracking  and consumers would be able to enter into a online database provided by the CRPB with the type of violation or issue.","policy"
"This would also make it easier for the CRPB to look up disputes and determine if there's an actual issue.","policy"
"There needs to be rules around how disputes are handled for people with the same or similar names.","policy"
"There needs to be a process for disputing incorrect information on a credit report as well as for handling mistaken identity with the courts.","policy"
"I believe reasonable will depend on the circumstance of the dispute and the type of debt.","value"
"A formal checklist should be created for various scenarios  and the analyst reviewing the dispute should be able to enter comments against the checklist which would be part of the eoscar transcript.","policy"
"I believe all of the possibilities listed are necessary.","value"
"Interest and other fees would make the amounts unrecognizable either even in the event I could miraculously determine that $757.24 is an old utility bill.","value"
"I am currently going through a miserable experience with a creditor and debt collector.","value"
"It was a significant purchase  and the bankers I talked with indicated I needed to clear up the student loan issue to be approved.","value"
"I reached out to the original creditor and the debt collector and begged for some proof of the loan.","value"
"I also recorded the conversations I had with the original creditor and the debt collector.","value"
"I paid the original loan amount  and (if you didn't see this coming) the original creditor refused to update my credit report.","value"
"And, even after providing the credit reporting agencies with proof that the debt was paid, they also refused to update my credit report.","value"
"It apprears that the debt collectors of the debt collection industry are conducting a money laundry and racketing operation by explointing and obtaining monetary from comsumers for products that they don't sell to them or services that they don't provide to consumers with no inital purchase contract with consumers.","value"
"It appears that debt collectors are obtaining monetary from consumers where they don't have licenses to sell products to consumers or provide services to consumers.","fact"
"It appears that debt collectors are costing companies money when companies are trying to recover their loses when they miss payments from their customers for the products that they sell to their customers or the services that they provide to their customers with alegal purchase contracts.","fact"
"It seems that debt collector are relying on companies' money and on consumers' money for an income when they are not initially involved in the a company sale of products to consumers or in the distributing of a company of services to a consumers.","value"
"A question that I'd ask surrounds dialects.","value"
"There are numerous dialects for Spanish, French, etc.","fact"
"and it would be very expensive for agencies to translate every letter into every dialect of a certain language, Spanish being the most common for this type of occurrence.","value"
"I'd greatly appreciate feedback, commentary and also recommendations on everyone's view on how to address differing language formalities.","value"
"If a bank is going to sell a consumer's debt, the bank should be required to notify that consumer IN ADVANCE, and allow that consumer a fair chance to bid on and purchase his/her own debt, on terms just as favorable as the terms offered to any other debt buyer (which at present is usually pennies on the dollar).","policy"
"Debt buyers contribute nothing to society.","value"
"Yet, they are allowed to obtain windfall profits by pursuing impoverished consumers for the full face value of such debts.","value"
"This proposal would entail changes more extensive that just ""notice""  as it would require a change from bulk loan sales, to requiring an opportunity to purchase individual loan in certain circumstances.","value"
"I would take a hard look at 'credit reporting' from what is being reported by a creditor and then what is reported by a debt collection or debt buying company.","value"
"For example, if a creditor obtains a judgment amount greater than the account balance, that amount is likely not reported  because creditors seldom have system capabilities to make adjustments to accounts.","value"
"One theme we see throughout comments is that debt sold adds confusion as to whom is the creditor, and also triggers a new credit entry, making the debt appear as incremental (additional), when it is simply transferred, and fresh.","value"
"The solution to this is simple;  do not allow credit bureaus to ever list more than one entry for the same debt.","value"
"Put the burden of accurate recordkeeping on the bureaus,  because they are the only entities who have a responsibility for accurate recordkeeping  and they are paid to keep accurate records.","policy"
"Currently the cost of sloppy systems is externalized to both creditors and borrowers, both of whom tend to re-externalize it to other creditors and borrowers in the form of higher costs.","policy"
"It is irrelevant whether these dual entries are caused by negligence, incompetence, or malice on the part of the creditor or collector  because it is the responsibility of the credit reporting agency to make this practice impossible.","fact"
"Adding steep fines for double reporting would incentivize CRA's to police their systems so each debt only garners one entry.","fact"
"Since CRA's are immune from libel suits in most of the country  regulatory oversight is especially important.","value"
"Conversely, clarifying that reporting agencies are not immune from state libel laws -- that regulatory authority is in addition to state defamation law -- would also quickly incentivize more accurate reporting.","value"
"My life was hell for months because of these practices.","value"
"We need much, much stiffer penalties.","value"
"These people are cyber bullies with absolutely no scruples.","policy"
"Accurate caller ID should be required  so the victim can at least identify the collector and have a call-back number for them.","value"
"And monetary penalties should be much, much stiffer to discourage their outrageous, predatory and harassing practices.","policy"
"Harrassment is part of their business models.","fact"
"These people are scum and should be required at the very least to identify themselves accurately.","policy"
"Robo-calls and ID spoofing should be illegal with stiff fines.","value"
"They will just continue to call.","value"
"Not answering does not stop the constant calls.","fact"
"They need to be required to identify themselves accurately  so the consumer has at least a fighting chance to speak with them.","policy"
"In my case I have no debts of my own but am constantly harassed for other people's debts  because I have a fairly common last name.","fact"
"It doesn't just ""occasionally"" happen.","value"
"It happens all the time.","value"
"Those of us with common names are sitting ducks for these scumbags.","value"
"Call blocking programs do not work out of area,  so call-blocking is no protection whatever.","fact"
"Right now collectors are legally required to stop phone contact when notified by the consumer.","fact"
"They do not stop.","fact"
"And the law is not enforced.","fact"
"Reporting violations to regulators does nothing except get the complainant into some sort of database,  and the regulators are never heard from again.","fact"
"There are decent laws on the books.","value"
"It's the enforcement that is a failure.","value"
"The problem is enforcement.","value"
"When collectors are notified to stop calling the consumer's workplace,  they refuse to obey the law that requires them to stop.","fact"
"Reporting violations to the regulators is futile,  because nothing is ever done by way of enforcement and the collectors know this.","fact"
"Put teeth into enforcement.","value"
"Calls to the workplace should not be permitted at all.","policy"
"Harassing the consumer at his her/workplace can come to the attention of the employer and get the consumer fired or limit advancement.","fact"
"The collector then does not get paid because of the collector's own egregious conduct.","fact"
"Collectors constantly abuse laws concerning phone contacts, and there is no enforcement for violators.Collectors should be limited by law to contacts by mail.These people are bottom-feeders who ignore the law.Cut them off from phone contacts altogether.They have proven again and again over decades that they are scofflaws.No phone contacts.","value"
"Additionally, as loans are set up on varied systems and they fall in to collections for calls to be made a break-out of phone types should be part of the ""Solutions"" .Example Home designated area, work designated area and Mobile-cell as well.Three separate 'Solutions"" therefore giving a increased likelyhood of calls to be within what the statue requires.","fact"
"Let's keep it as simple as possible.","policy"
"Based on 3rd party disclosure statue blocking the ID benifits the consumer.One never knows who is at the other end of the phone.","value"
"Consumers normally are unaware that their debt has been sold to a collection agency.","value"
"They, one day, get a call about the debt from someone unbeknownst to them.","fact"
"The collection agency wants the consumer to remit the payment to them,  when actually, principal on the debt never decreases  because the collection agency gets their cut (commission) off the top.","value"
"The debt is there essentially, forever with added late charges, interest and other penalties.","fact"
"I submit to the CFPB to finalize the ""Know Before You Owe"" rule and to outlay the debt validation rules so that consumers can make an informed choice before wasting their money on a debt they may not owe.","fact"
"Debt collectors call and cannot verify that the creditor has merged with another company.","fact"
"The debt may have written off the books of the acquired company.","fact"
"I propose that the CFPB implement a rule pertaining to debts written off by an acquired company and any additional stipulations on a timeframe to which an old debt can be collected only if the consumer has been validly notified that the debt has been sold to a debt collection agency; excluding the initial call from the DC.","policy"
"My problem with those debt collection companies employees I have had to deal with is this...","value"
"they either call themselves agent,investigators, or they are members of a special department investigating a debt alluding to Law Enforcement or DA's office.","fact"
"Most recently, as last week, they have indicated, they are going to contact me at my place of employment and are going to initiate civil action if I don't contact them before the close of business.","fact"
"This practice is deplorable and should have sever penalties towards any collection company/employee that uses this type of collection action.","policy"
"Government laws should not allow this practice to exist.","policy"
"What ever the original account is that's what should be reported not interest and additional fees a collection company deems it can add to your credit bureau report.","policy"
"In my opinion,collection companies,credit bureaus, and every one in between should be made to have some type of soft ware that could identify time-barred debt.Plus, regulation that will not allow creditors/buyers to reactivate an old debt.","policy"
"If a given state has its own statue of limitation regarding a legitimate time line to collect a debt, so be it.","value"
"The Validation Notice,should identify the true facts of the debt in question.","policy"
"After complete due process has been exhausted, the record should be completely removed from the consumer file.","policy"
"Yes...the CFPB should require debt collectors/debt owners to notify consumers in writing, that a payment plan or partial plan will revive the time-barred debt.","policy"
"However, the debt owner or debt collection company should not be allowed to have a second chance to sue you for the old debt.","policy"
"This in itself would be bubble jeopardy in a criminal case of law.","fact"
"If anything a second seven year listing of the agreed balance you are willing to repay will be listed on ones credit bureau report would be allowed.","value"
"Note: A collection company that purchased the account for pennies on the dollar,should ""ONLY"" be allowed to collect the amount of monies they purchased the account for plus any regulated reasonable fee amount.","policy"
"Because they were not the original lender in the first place.","fact"
"The original debt owners should ""ONLY"" be allowed to list the agreed pay off amount of the time-barred account,the consumer agreed to pay.","policy"
"Example: debt owner original time-barred account $1.000.00 dollars.","value"
"Debt owner accepts $500.00 and consumer agrees to pay back.","value"
"The only amount to report is the $500.00 dollars.","value"
"Here's what the federal government laws should mandate how the collection companies and CRAs should investigate disputes All collection actions and reporting actions should stop immediately.","value"
"The time line should be equal on the consumer,collection company,CRAs reporting period.","policy"
"The original debt owner or collection company that purchase the account, should produce the original copy of the signed contract, court documents, and any verifiable records relating to the dispute.","policy"
"Forward those documents to the disputing party within the set aside timeline.","policy"
"Any and all verification letters would have to state and indicate such findings.","policy"
"Once the dispute could not be verified by,name,social,signed document copy of original agreement, it should be immediately deleted.","policy"
"The collections companies and original debt owners are responsible for the validity of information they get,buy,receive,send or share.","policy"
"So, if they buy good or bad debt they should be held responsible.","value"
"The number,types,unclear,clear,collections disputes should all be investigated the sam.","policy"
"I know it is them  because I have caller id.","value"
"The representative would hang up on me  and before I could step away from the phone, the robo dialer would call me back  and I'd be speaking with another representative who would hang up on me.","value"
"The original comment was suggesting that anytime a debt collector calls they are automatically agreeing to be recorded if the consumer chooses to do so.","fact"
"I think that is a FANTASTIC idea.","value"
"Consumers should be able to request calls be limited to one contact per week if they desire.","policy"
"That is a fair and honorable compromise.","value"
"Just like Cable companies may expect their customers to give them a four hour window for service calls, consumers should be allowed to choose a time frame they prefer to be called within.","value"
"If they never respond within that time frame, then the debt collector could try a different time frame.","policy"
"I am saying that collection agencies cannot be trusted and more often than not go beyond their job scope.","value"
"Some act as loan sharks and not collection agencies.","value"
"I also think that their behavior is criminal when it comes to making threats against consumers and harassing people with disabilities and seniors.","value"
"So, yes i think criminal charges should be pursued for their cover ups and harassment.","policy"
"Yes.","value"
"I think there is a way to get the debt collectors on board.","fact"
"The CFPB can remind them that debt collection companies may be exposing their own phone reps / employees to unnecessary verbal abuse from customers who have a legitimate justification for being upset because of follow up calls that ignore the updated agreement just reached in the prior call.","policy"
"If the previous communication with the debt collector creates a new timeline for possible repayment, then the debt collector should not step on that timeline by making subsequent calls less than a week later.","value"
"unless the customers says call back in less than a weeks time.","fact"
"This also gives the debt collection phone rep the ability to say...""It has been a week or longer since our last communication""...Which allows the customer a moment to realize they are not being harassed on a daily basis by the same debt collector.","value"
"Some consumers have situations in which their income grinds to zero  and they may default on more than one account.","policy"
"Imagine 5 debt collectors each calling twice a day.","fact"
"Even one call a week can still equal one call a day if a consumer has five simultaneous defaults, but that is certainly preferable to 2 calls a day from each collection account, which would equal 10 calls a day, every day.","value"
"This question is most interesting with respect to student loans.","value"
"Unlike most other debts, student loans have the potential to be greater than $75k,  which means a consumer can be sued in Federal Court under supplemental jurisdiction provisions.","fact"
"Additionally, should the current creditor be able to achieve complete diversity, the consumer can be sued in an entirely different state.","fact"
"Some problems that debt collectors and buyers have with giving consumers this information arises in the field of Electronic Data Interchange.","value"
"Here, not all debts, especially with interest are calculated the same way, and since there are fees, such as statutory attorneys fees, and court costs, which can be added to the balance,  calculating the balance becomes cumbersome when the data is transferred among Trading Partners on a daily basis  because the data gets lost in translation over day-to-day lags.","fact"
"Computers don't think the same way people do and what we think is a simple calculation is muddled when partial payments are added and the data is transmitted between parties.","fact"
"Student Loans, Many of the problems that students are facing are with student loans from the private sector.","value"
"I know for some people it is easy to make payments on student loans  but for many it is a struggle to get by.","value"
"All students are trying to better themselves  and sometimes they simply cannot afford to make payments.","value"
"Companies like Sallie Mae are in the business of making peoples lives miserable.","fact"
"Their collection practices, customer service and lack of options are usually the reason why students default on their loans.","value"
"Paying for college is a marathon not a sprint  and these companies treat the repayment of student loans like a sprint.","fact"
"I think they need to offer more options to students.","value"
"I also think private institutions ala the schools that lend money to students need to do a better job at giving students options to prevent default.","fact"
"resolutions and remedy not judgement and default.","value"
"False of misleading are rearranging paper work to suit their claims, false allegations against the lender, personal harassment, humiliation on credit reports, preventing students from seeking consolidation form other companies.","value"
"Other false or misleading is the assumption that students dont want to repay their loans.","value"
"That is not true.","value"
"They also mix up the paper work so much it is difficult to get to the bottom of why the loans are in default in the first place.","value"
"They need to streamline their services and offer students option in the private loan sector.","policy"
"The institutions should do the same because they treat student loans like mortgage loans.","policy"
"Too many collectors call and never report the ""mini-Miranda warning"".","value"
"They call all times of the day and night, and multiple times of the day.","fact"
"If they don't get you because your have called ID, they will change their ID and try again.","value"
"It is simply harrassment.","value"
"Many will challenge the the consumer, threaten, and even harrass them to the point that I saw someone actually contemplate suicide.","value"
"Also, when a debt is sold, the information for the orginal details need to go with it.","policy"
"many times these collectors will call,  and they have no details on debts that are 5 and 6 years old,  and the consumer doesn't rememer it.","fact"
"A certified letter plus a regular letter should be sent.","policy"
"It proves that a consumer is at least aware of the debt and has X time to respond.","value"
"Should cost any more then the postage of the regular letter.","policy"
"What shocked, alarmed and enraged me most is that Experian excepted this ""collection"" entry without documentation.","value"
"I can assure you that none exists.","value"
"However, I have been a victim of lost wallets and identity theft within the last 20 years and may have seemed a legitimate target to Bottom-feeder agencies like Portfolio Recovery  (the Internet is rife with consumer complaints about their tactics and illegal practices attempting to collect ""debts!"" I intend to pursue this matter by informing our Attorney General Kamala Harris and am grateful that you are targeting an otherwise unassailable lobby.","value"
"The debt collector must be required to submit the original application for credit with the consumer's original signature and the original letter of approval for the credit.","policy"
"The debt collection company should be required to submit full documentation that the debt actually exists.","policy"
"Too many debt collectors rely on falsified affidavits.","value"
"this was even stranger because I pay off my balance each month.","value"
"However, they were unfaird from the beginning.","value"
"numbers.","value"
"is never the number from which they're calling,  so you can't block their call my provider allows me to block 12 numbers  and I wondered how these collection agencies were constantly squeaking by).","value"
"the collection agency (Portfolio Recovery) which was able to place a bogus $9,924 ""collection"" on my Experian credit score, which I saw because Target offered me 1-year free credit monitoring, which, by the way, isn't free if you want to see your complete profile...","fact"
"they have no paperwork to substantiate this charge  and it has completely ruined my credit, pulling down my FICO from 795 - 810 to 610! To me, having collection agency CEO's boiled in oil seems like an act of mercy.","fact"
"I do not agree, when it come to company call or text all day and night.","value"
"New federal rule should not do this at all.","policy"
"It sound like somebody is getting pay to put this new federal laws.","value"
"It all about money as alway.","value"
"I don't believe that debt tolling should be legal.","policy"
"This doesn't make any sense.","fact"
"Either I get sued or I don't.","value"
"It's been over 10 years,  and it's not like I skipped the country and ""hid"" from them.","value"
"I'd like to return to Illinois,  but doing so would kill my credit.","fact"
"Isn't that enough? This is unfair  and I believe the issue of debt tolling should be explored.","value"
"It's just not right.","value"
"There needs to be a universal Statute of Limitations.","policy"
"The current system is an absolute mess.","value"
"17 states maintain a SOL of three to four years, while 19 others have the six years SOL time limit.","fact"
"The rest all have diverse SOL limits with some extending for even up to 10 years.","fact"
"Tolling provisions make it even more confusing.","value"
"Simplify it.","policy"
"Have a single NATIONAL Statute of Limitations.","policy"
"Make it fair for everyone (debt collectors and debtors 5 years seems reasonable.","policy"
"Having a universal Statute of Limitations will eliminate confusion and ambiguity as to when and where a debtor can be sued.","value"
"I believe that a universal statute of limitations would be an effective way to end debt tolling.","value"
"If there was a universal statute of limitations, there would be no need for debt tolling.","value"
"Collectors would be able to file suit no matter where the debtor lived based on a single set of federal laws.","value"
"It also makes things less confusing for debtors  (they know that they can be sued within X amount of years no matter where they go, hence they can't ""run"" from debt and debt collectors don't have to go from state to state, wading through murky laws.","value"
"Furthermore, debt collectors should not have the privilege of hiding behind tolling laws.","value"
"Either they sue or they don't within a federally mandated set of time.","value"
"Tolling simply keeps zombie debt going and going.","policy"
"I agree 100% with this statement.","value"
"Creditors should not simply be able to pull your credit report at their fancy.","policy"
"Also, a legitimate creditor attempted to pull my credit and was told by Equifax that I didn't exist.","value"
"Bankers have to prove a debt and give consumers a chance of object to the validity.","fact"
"When I have had collection agencys contact us for medical collections, I found these people to be scum.","value"
"They don't care if the debt is valid, correct, or anything else.","value"
"They just know that they get 50% of everything they collect.","value"
"You can request that they not contact you again, but they will.","value"
"My suggestion is that collection agencies not be allowed to call at all and all correspondence be in writing.","policy"
"If anyone can tell me what I owe and why I owe it, I will pay it.","value"
"They can't and they don't care.","value"
"While I do not advocate daily robo-calling, I have to wonder why a consumer finds themselves on the receiving end of these calls? Receiving the daily call would indicate the consumer is also continually ignoring this debt.","value"
"Sadly, there is a demographic that thinks this way.","value"
"If the consumer has found themselves in a tough spot I would think they would choose to take the call or contact the debt collecting entity to try to remedy the situation.","value"
"As far as regulations I do believe that one call a week is sufficient.","value"
"The idea of the robo-call is to keep the debt on the consumers mind in an effort that when they get the money they will remember to call and pay the debt.","value"
"Any other purpose I think would be considered an attempt to annoy the consumer into paying.","value"
"The demographic that allows this is never going to pay anyway  so why play the game.","value"
"Even a robo-call costs money  so why continually throw good money after bad.","value"
"In 30 years of this business I realize there are two types of people, the one's who want to pay their bill and the ones who never intended to pay in the first place.","value"
"Some of us find ourselves on the receiving end of daily (or more frequent) robo calls because we have common last names.And I do think that the debt collectors who have called me would very much like me to pay the debt even though it isn't mine.","fact"
"The state, county, city make their own laws.","fact"
"The law where everyone may hire a lawyer has limits--IE: Will not take a criminal or money cases if a non profit org.","value"
"or free lawyer takes the case.","value"
"I darn sure do not understand the laws etc.","value"
"The ACA's (debt collectors) positions on the CFPB's proposed rules is disgusting!! It is laughable! See for yourself America, here it is: __URL_.","value"
"I don't believe that a summons should ever be served by mail.","policy"
" If the debt collector wants to sue, they should be required to serve the person directly in the city and state in which they currently reside.","policy"
"It's an especially dirty tactic to serve someone by mail.","value"
"It's unreliable and puts the debtor at a disadvantage.","value"
"I agree.","value"
"However, I believe that having a universal or national statute of limitations would alleviate this problem.The current system is too confusing.","value"
"Notification that a debt is being sold would be ideal as it would afford the debtor the opportunity to negotiate the amount and possibly assist in thwarting any potential negative reporting on one's credit report.If a debtor is afforded the opportunity to negotiate his or her debt for a reasonable amount, perhaps the selling and reselling of debt may be marginalized.More and more consumers have emails and other modes of communicationand therefore, it would be in the best interest of all parties to amicably resolve issues.However, should the dispute not be quelled, reasonable arrangements should be afforded to the debtor.Debts as assets is an outrageous concept and it behooves both the debtor and the creditor to ""work-it-out"".That is in the best interest of all.It begins with information, communication and resolution.","value"
"i agree.","value"
"their comments are outrageous and is just more of the same.why should we expect a lobby group of debt collectors to really want enforceable new rules.","value"
"Yes, if the account is still open the bank must hold onto the agreement for 20 years.","fact"
"If the account went delinquent 20 years before litigation then the statute of limitations has long passed and the lawsuit is frivolous; it should be dismissed with sanctions.","fact"
"This is the problem.","value"
"What account would stay open for 20 years after being delinquent.","value"
"It seems to me this is just a way to prolong as long as possible the ability to harass people for very old debt.","value"
"There needs to be time limits.","policy"
"This type of thing, re-filing debt, selling the same debt to someone else, and then adding it back AGAIN to the credit report is just an excuse to harass the heck out of people and do it legally.","value"
"These are not good business practices.","value"
"This is harassment.","value"
"Once a debt is placed on a credit report -- or even sooner -- once the debt letter is sent, time should start running and this agency needs to set time limits that are reasonable.","policy"
"Creditors have a right to try to collect true, accurate debt.","value"
"But what happens is the debt is wildly inflated, then it runs the gamut of various collection agencies until nobody even remembers its genesis.","value"
"This is all to harass.","value"
"That might work if each state had reasonable, intelligent and realistic collection rules.","value"
"But just the fact that the cost of getting a report varies wildly shows such disparities from state to state.","value"
"My opinion is that there desperately needs to be some uniformity.","policy"
"This would help people to know what is expected of them, and what to expect.","value"
"CG I endorse and want to add again at the risk of sounding like a broken record, it is the wild fluctuation in rules across the country.","value"
"This is not a ""state's rights"" issue as someone wants to make it, but a way to bring some fairness and intelligence to this process.","value"
"What Nancy H said exemplifies the problem: no standards across the board.","value"
"Best of luck to you.","value"
"What happens to you in this situation depends on the collection agency, the creditor (in the first place) and where you live.","policy"
"But while waiting for the letter, I managed to actually get someone on the phone from Equifax, I was so angry,  and their attitude was, ""we just report this"" blah blah blah.","value"
"I say there ought to be sanctions, monetary sanctions, against these credit reporting agencies for making these mistakes and their cavalier attitude.","value"
"I even called MY eye doctor and had him write a letter that I was HIS patient.","value"
"You are not living in the real world if you think it is just so easy, RBell.","value"
"No, most consumers are not lawyers.","fact"
"The people using these debt collection practices are deliberately abusing the law  because they know most who are harassed and in debt and working people who probably can't afford a lawyer.","value"
"And I'll just bet it is worst in the states with the least amount of consumer protection.","value"
"Take care.","value"
"You will sing a different tune when it is you on the meat hook.","policy"
"Good idea debt neutrality.","value"
"But the sad thing is, being in debt is NOT considered a crime however, the way the laws are now, and the abuses these collection agencies engage in, you might as well be considered a criminal.","fact"
"I agree.","value"
"Set up a system where the consumer is on equal footing with the debt collectors.","value"
"Get a copy of the police report and mail it to all three.They HAVE to put a freeze on your report, and you get a pin, and if you have to lift it you need to have that pin.It is quite a pain.I had a burglary in 2012 -- 14 pages of items stolen, I had to call all my credit cards and get issued new ones.Heartbreaking --not just things like my computer, but items of great value, and great sentimental value.The least you should have is the peace of mind of having a freeze on your report.And they HAVE to do it.Otherwise, go to a lawyer and let them dangle on the end of the meat hook.It is a pain, but worth doing.","policy"
"I agree with you that being in debt is not a crime, however, if a debtor defaults on a debt they basically have no rights if they cannot afford an attorney  as one will not be provided for them by the state.","value"
"Pro Se can easily become a mess  as no one will actually help with the paperwork,  even state funded pro se agencies are simply paid to show where to get the right papers, not to fill them out.","value"
"Because credit card contracts are adhesion contracts, it is up to educated third party observers to make sure the adhesion contract is fair.","fact"
"If a person experiences a dramatic event beyond their control that reduces their income, it seems questionable to not allow the debtor the right to suspend the interest rate charges, penalties and fees until they have regained their income.","value"
